SMILES,INCHIKEY,dHm
[H]C(=O)OC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],VUXKVKAHWOVIDN-UHFFFAOYSA-N,10.49
C1CCC(=O)CCCCCC(=O)CC1,VUYDJCCPGNUSHU-UHFFFAOYSA-N,15.77
[H]C([H])=C(C(=O)OC([H])([H])[H])C([H])([H])[H],VVQNEPGJFQJSBK-UHFFFAOYSA-N,13.9
C1=CC=C(C=C1)N2C(=O)C3=C(C2=O)C(=CC=C3)Cl,VVQTYZKVZLDUND-UHFFFAOYSA-N,29.14
[H]C([H])([H])N1C(=O)N(C(=O)C([H])([H])C1=O)C([H])([H])[H],VVSASNKOFCZVES-UHFFFAOYSA-N,17.7
[H]c1nc(Cl)c(Cl)n1C([H])([H])[H],VVYQLPWYFQBZOL-UHFFFAOYSA-N,17.0
C1=CC(=CC=C1O)SC2=CC=C(C=C2)O,VWGKEVWFBOUAND-UHFFFAOYSA-N,31.04
CCCCCCCCCCCCNCC(CO)O,VWGWFMQZURGKKK-UHFFFAOYSA-N,62.1
CCCCCCOC(=O)C1=CC=C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,VWNBCYMHDHAWDR-UHFFFAOYSA-N,34.2
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC,VWOKINHIVGKNRX-UHFFFAOYSA-N,83.0
CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,VWPOSFSPZNDTMJ-UHFFFAOYSA-N,53.0
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC(=O)O)O)C)O,VWQWXZAWFPZJDA-UHFFFAOYSA-N,41.34
[H]C([H])([H])C(C#N)(C#N)C#N,VWUGKRZGPYWAPN-UHFFFAOYSA-N,18.7
CCCCCCCCCCCC#N,VXCUURYYWGCLIH-UHFFFAOYSA-N,30.7
[H]OC1=C([H])C(=O)Oc2c([H])c([H])c([H])c([H])c12,VXIXUWQIVKSKSA-UHFFFAOYSA-N,23.83
O=N(=O)C1=CNN=C1N(=O)=O,VXMCBBMNFIAYQD-UHFFFAOYSA-N,16.9928
[H]C([H])=C([H])C([H])([H])C([H])([H])[H],VXNZUUAINFGPBY-UHFFFAOYSA-N,3.85
[H]N(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H],VXPLXMJHHKHSOA-UHFFFAOYSA-N,19.37
C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,VXRUJZQPKRBJKH-UHFFFAOYSA-N,17.3
CCCCCCCC1=CC=C(OC(=O)C2=CC=C(OCCCCCC)C=C2)C=C1,VYJVJCSKWQVJQI-UHFFFAOYSA-N,24.1578
C=CCCCCC1=CC=C(C=C1)C2=CC=CC=C2,VYKDNXHLHORSMA-UHFFFAOYSA-N,15.1
CCCCCCCCCCOC1=CC(=CC(OCCCCCCCCCC)=C1)C(N)=O,VYLGUDOVZUDJDN-UHFFFAOYSA-N,61.5
CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,VYMDGNCVAMGZFE-UHFFFAOYSA-N,54.27
CCCCCCCCCCCCCCCCCCCCCCOCCO,VYPBVCLYJGHJLH-UHFFFAOYSA-N,43.93
[H]N([H])N([H])C(=O)OC([H])([H])C([H])([H])[H],VYSYZMNJHYOXGN-UHFFFAOYSA-N,20.0
[H]OC(=O)c1c([H])c(c([H])c(c1[H])[N+]([O-])=O)[N+]([O-])=O,VYWYYJYRVSBHJQ-UHFFFAOYSA-N,29.61
[H]c1c([H])c(c([H])c(c1Cl)[N+]([O-])=O)[N+]([O-])=O,VYZAHLCBVHPDDF-UHFFFAOYSA-N,20.17
[H]OC(=O)C([H])=C([H])C(=O)O[H],VZCYOOQTPOCHFL-UHFFFAOYSA-N,26.9
COC(=O)C1=CC=CC(N)=C1,VZDNXXPBYLGWOS-UHFFFAOYSA-N,17.8
ClC(Cl)(Cl)Cl,VZGDMQKNWNREIO-UHFFFAOYSA-N,2.518
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)OC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],VZHUBBUZNIULNM-UHFFFAOYSA-N,16.57
[H]c1nn([H])c([H])c1C([H])([H])c1c([H])nn([H])c1[H],VZOORPIHUVKFKA-UHFFFAOYSA-N,27.92
[H]C([H])=C([H])S(=O)(=O)c1c([H])c([H])c(c([H])c1[H])C([H])([H])[H],VZQFRPMWVXCURA-UHFFFAOYSA-N,10.88
C[C@@H](OC1=CC=CC=C1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,VZUXKEIXJFYNJK-QGZVFWFLSA-N,25.9
CC1(C(C2=CC=CC=C2)C2=CC=CC=C2)C(=O)CCC1=O,VZWOUVKVKWYGDZ-UHFFFAOYSA-N,34.3
[H]c1nc(sc1[H])C([H])([H])[H],VZWOXDYRBDIHMA-UHFFFAOYSA-N,12.16
[H]c1c([H])c([H])c2c(OC([H])([H])C([H])([H])C2([H])[H])c1[H],VZWXIQHBIQLMPN-UHFFFAOYSA-N,16.26
[H]c1c(F)c(F)c(F)c(F)c1F,WACNXHCZHTVBJM-UHFFFAOYSA-N,10.865
C=CC1=C2C=CC=CC2=NC2=CC=CC=C12,WAHIWCQCMHXEMS-UHFFFAOYSA-N,9.4
CC1=CC=C(C=C1)NC2=NC3=CC=CC=C3CS2,WAIDGCCWBIIWOI-UHFFFAOYSA-N,19.9
CCCCCOC(=O)C1=CC=C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=C1)N(=O)=O,WAKVRDPPMSKOPG-UHFFFAOYSA-N,34.1
CC1=C(C)C(=O)C(C)=C(C)C1=O,WAMKWBHYPYBEJY-UHFFFAOYSA-N,18.465
[H]N([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H],WARCRYXKINZHGQ-UHFFFAOYSA-N,25.7
C1=C(C(=CC(=C1Cl)Cl)Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl,WBHQEUPUMONIKF-UHFFFAOYSA-N,24.8
CCCCCCCCCCOC1=CC=C(C=C1)C(=O)OC1=CC=C(C=CC(=O)OC(C(C)=O)C(C)=O)C=C1,WBPANTZOZLCXIR-UHFFFAOYSA-N,18.12
C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(S3)C4=CC=C(C=C4)C5=CC=CC=C5,WBSMVAWETYTHTA-UHFFFAOYSA-N,39.0
ClC1=CC=CC(=C1)C#N,WBUOVKBZJOIOAE-UHFFFAOYSA-N,18.7
OC(=O)C=C/C1=CC=CC=C1,WBYWAXJHAXSJNI-UHFFFAOYSA-N,16.717550000000006
CC12CC3CC(C1)(CC(C3)(C2)C)C,WCACLGXPFTYVEL-UHFFFAOYSA-N,1.903
CCCCCCOC1=C(OCCCCCC)C=C2C(=C1)C1=CC(OCCCCCC)=C(OCCCCCC)C=C1C1=C2N=C2C=CC(F)=CC2=N1,WCFPZXARKWKQST-UHFFFAOYSA-N,63.3957
[H]N(C(=O)Oc1c([H])c([H])c(c(c1[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],WCJYTPVNMWIZCG-UHFFFAOYSA-N,24.97
CCCCCOC1=CC2=C(C=C1OCCCCC)C1=C(C=C(OCCCCC)C(OCCCCC)=C1)C1=CC(OCCCCCCOC(=O)C3=CC4=C(C=C3)C(=O)C3=C(C=CC=C3)C4=O)=C(OC)C=C21,WCXOVSDFWYFQLV-UHFFFAOYSA-N,0.5
[H]C([H])([H])SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],WCXXISMIJBRDQK-UHFFFAOYSA-N,12.45
[H]N1C(Cl)=C(Cl)C([H])=C(Cl)C1=O,WCYYAQFQZQEUEN-UHFFFAOYSA-N,25.79
CCCOC1=CC=C(C=C1)C1=CC(=NN1)C1=CC=C(OCCC)C=C1,WDCRIPDRZRWOHR-UHFFFAOYSA-N,0.0251
O=N(=O)C1=CC(=CC=C1)N(=O)=O,WDCYWAQPCXBPJA-UHFFFAOYSA-N,17.3752
[H]N([H])c1c([H])c([H])c(Br)c([H])c1[H],WDFQBORIUYODSI-UHFFFAOYSA-N,15.055
[H]Oc1c([H])c([H])c(Cl)c(Cl)c1[H],WDNBURPWRNALGP-UHFFFAOYSA-N,20.93
CCCCCCCCCCCCOC1=CC=C(C=CC2=CC=CC=N2)C=C1,WDPYGTJDWHZGKU-UHFFFAOYSA-N,42.5511
[H]OC(=O)C([H])([H])ON([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H],WDRGQGLIUAMOOC-UHFFFAOYSA-N,31.46
C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O,WDRYRZXSPDWGEB-UHFFFAOYSA-N,45.92
COC1=CC=C(C=NC2=CC=C(OC(=O)C3=CC(Cl)=CC=C3)C=C2)C=C1,WDUZQGZVTXAHFW-UHFFFAOYSA-N,41.0
C1(C(C(C(C(C1(F)F)(F)F)(N2C(C(C(C(C2(F)F)(F)F)(F)F)(F)F)(F)F)F)(F)F)(F)F)(C(F)(F)F)F,WDWGWHKCNGASHA-UHFFFAOYSA-N,8.46
C1CC12C3(CC3)C4(C25CC5)CC4,WDWKDXQBNGMXEI-UHFFFAOYSA-N,21.0
[H]C([H])([H])C1(OC2(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H])C([H])([H])[H],WEEGYLXZBRQIMU-UHFFFAOYSA-N,13.8
COC1=CC=C(C=C1)N=NC1=CC=C(O)C=C1,WEFGJDSWBHPXOK-UHFFFAOYSA-N,20.15
CCCCCCCCCCSC[C@H]1OC(=O)[C@H](O)[C@H]1O,WEMBHSXINGMDMX-HZSPNIEDSA-N,32.8807
CCCCCCCCCCSC[C@H]1OC(=O)[C@@H](O)[C@@H]1O,WEMBHSXINGMDMX-MCIONIFRSA-N,22.1031
CCCCCCCCCCSC[C@H]1OC(=O)[C@H](O)[C@@H]1O,WEMBHSXINGMDMX-MGPQQGTHSA-N,32.5763
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])O[H],WERYXYBDKMZEQL-UHFFFAOYSA-N,16.656
CCC1=CN(C)C(=O)N=C1NC,WEVSUJUOZLQJLI-UHFFFAOYSA-N,16.71
[H]C([H])([H])C#N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,8.36
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,21.3108
[H]N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],WFBXRBMLCXMBBM-UHFFFAOYSA-N,41.8
COC(=O)C1=CC=C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(Br)=C1,WFICJXAMLVLDCC-UHFFFAOYSA-N,43.1
CCCCCCC1=C(C=C(C=C1)O)O,WFJIVOKAWHGMBH-UHFFFAOYSA-N,19.04
[H]OC([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],WFJSIIHYYLHRHB-UHFFFAOYSA-N,7.3
[H]N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],WFKAJVHLWXSISD-UHFFFAOYSA-N,19.5
CCC1=C(C(=CC=C1)CC)N(CC(=O)OCC)C(=O)CCl,WFKSADNZWSKCRZ-UHFFFAOYSA-N,23.84
[H][C@@](C)(NS(=O)(=O)C1=CC=CC=C1)C1=CC=CC=C1,WFKSWLOBWYMBJK-LBPRGKRZSA-N,26.963
CC(NS(=O)(=O)C1=CC=CC=C1)C1=CC=CC=C1,WFKSWLOBWYMBJK-UHFFFAOYSA-N,65.3141
CCCC(=O)OCCC1=CC=CC=C1,WFNDDSQUKATKNX-UHFFFAOYSA-N,18.6
[H]OC(=O)C([H])([H])c1c([H])c([H])c([H])c(Cl)c1[H],WFPMUFXQDKMVCO-UHFFFAOYSA-N,22.6
[H][C@@](CC)(CC[C@@]([H])(C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)C1=CC=CC=C1)C(C)C,WFQRUMHMFCGSRO-XKKOIZAZSA-N,16.01
CC[C@H](C)CC1=CC=C(C=C1)N=CC1=CC=C(OCCCCCCCOC2=CC=C(C=C2)C2=CC=C(C=C2)C#N)C=C1,WFUUYYSJAORPBH-PMERELPUSA-N,45.8
CCC(C(C1=CC=CC=C1)C1=CC=CC=C1)(C(C)=O)C(C)=O,WFVAOKTWBXBYRR-UHFFFAOYSA-N,34.7
CC1=C(NC(=S)NC2=CC=CC(Cl)=C2)N=CC=C1,WFVYFZVWNUPGOE-UHFFFAOYSA-N,26.6
C[C@H](CC1=CC=CC(=C1)C(F)(F)F)NC(=O)C(C)C,WFWGYCYATLVPSG-SNVBAGLBSA-N,28.6
CC(CC1=CC=CC(=C1)C(F)(F)F)NC(=O)C(C)C,WFWGYCYATLVPSG-UHFFFAOYSA-N,25.5
COC(=O)C1CC2=C(C=CC3=CC=CC1=C23)C(=O)OC,WGHCNJZVDQOBHW-UHFFFAOYSA-N,23.23675
[H]N1C(=S)SC([H])([H])C1([H])[H],WGJCBBASTRWVJL-UHFFFAOYSA-N,16.8
CN1C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)C3=CC=CC=C31,WGLIJWFRDRLVPN-UHFFFAOYSA-N,37.6
[H]C([H])([H])C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],WGLLSSPDPJPLOR-UHFFFAOYSA-N,5.95
[H]N([H])C(=O)c1c([H])c([H])c([H])c(c1[H])C([H])([H])[H],WGRPQCFFBRDZFV-UHFFFAOYSA-N,21.6
ClC1=C(Cl)C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,WGSYUYMYPJFQHE-UHFFFAOYSA-N,10.0902
CCCC(C)C(=O)NC1=CC(=C(C=C1)C)Cl,WGVWLKXZBUVUAM-UHFFFAOYSA-N,16.35
[H]N([H])C([H])([H])C([H])([H])C([H])([H])[H],WGYKZJWCGVVSQN-UHFFFAOYSA-N,10.97
CCCCCCCCCCCOC1=CC=C(C=C1)C1=CC=C(OC(=O)C2=CC=C(OC(=O)C3=CC(=CC=C3)C(=O)OC3=CC=C(C=C3)C3=CC=C(OCCCCCCCCCC=C)C=C3)C(OC)=C2)C=C1,WGZYLVKJBCADID-UHFFFAOYSA-N,26.5707
[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,WHBHBVVOGNECLV-OBQKJFGGSA-N,23.1095
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C,WHBHBVVOGNECLV-UHFFFAOYSA-N,32.5
[H][C@@]12CO[C@@]([H])(O[C@@]1([H])CO[C@]([H])(O2)C1=CC=C(OC)C(OC)=C1OC)C1=CC=C(OC)C(OC)=C1OC,WHDYADLTARWVJV-LYWNTADJSA-N,55.4
C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)OC2=C(C(=C(C(=C2Br)Br)Br)Br)Br,WHHGLZMJPXIBIX-UHFFFAOYSA-N,38.7
[H]OC(=O)C([H])([H])Oc1c([H])c([H])c(Cl)c([H])c1C([H])([H])[H],WHKUVVPPKQRRBV-UHFFFAOYSA-N,29.98
CCCCCCCCCOC1=CC=C(C=C1)C(=O)OC1=CC=C(OC(=O)C(C)=C)C=C1,WHLHMWIDSJRKMB-UHFFFAOYSA-N,57.6
[H]C([H])=C([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],WHNWPMSKXPGLAX-UHFFFAOYSA-N,15.28
BrC1=CC=C(OC2=C(Br)C=C(Br)C(Br)=C2)C(Br)=C1,WHPVYXDFIXRKLN-UHFFFAOYSA-N,27.5
CC1=C(C=CC(=C1)S(=O)(=O)C2=CC=CC=C2)NS(=O)(=O)C(F)(F)F,WHTBVLXUSXVMEV-UHFFFAOYSA-N,31.79
COC1=CC=C2C=C(C=CC2=C1)[C@H](C)C(=O)OCC(C)O,WHWFYEKLPWVBFT-KIYNQFGBSA-N,26.6
CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,WIGIZIANZCJQQY-RUCARUNLSA-N,53.29999999999999
CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,WIGIZIANZCJQQY-UHFFFAOYSA-N,53.3
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],WIIZWVCIJKGZOK-UHFFFAOYSA-N,41.5
CCCCCCCCCCCCCCOC1=CC=C(OC(=O)C2=CC=C(OC(=O)C3=C(Br)C(OCCCCCC)=CC=C3)C=C2)C=C1,WIQSNAPKQGURPO-UHFFFAOYSA-N,48.5
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCC1=CC=C(CC2=CC=CC=C2)C=C1)[C@H](C)CCCC(C)C,WISVIDZDBNHMRF-NYAOEPPASA-N,40.2
CC(C)(C)C(=O)COC1=CC=C(Cl)C=C1,WISVKXCNQOLCJL-UHFFFAOYSA-N,27.15
[H]c1nc(c([H])s1)-c1nc2c([H])c([H])c([H])c([H])c2n1[H],WJCNZQLZVWNLKY-UHFFFAOYSA-N,35.2
COC1=CC=C(C=NC2=CC=C(C=C2)N=CC2=CC=C(OC)C(OC)=C2OC)C(OC)=C1OC,WJDJLBSZUUJGOT-UHFFFAOYSA-N,52.2
C1=CC=C2C(=C1)NC3=CC=CC=C3S2,WJFKNYWRSNBZNX-UHFFFAOYSA-N,26.983
CC1=NC(NC(=S)NC2=CC=CC(Cl)=C2)=CC=C1,WJHXRKKARJVNKJ-UHFFFAOYSA-N,31.7
[H]N(c1nc(Cl)nc(n1)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],WJNRPILHGGKWCK-UHFFFAOYSA-N,41.985
CCCCC1=CC=C(OC(=O)C2=CC=C(C=C2)C2CCC(CCC)CC2)C=C1,WJOIKOQBYBIHDI-UHFFFAOYSA-N,22.3156
[H]N1C(=O)N([H])C([H])([H])C1=O,WJRBRSLFGCUECM-UHFFFAOYSA-N,24.8
[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],WJTCGQSWYFHTAC-UHFFFAOYSA-N,2.46
COC(=O)C1=C(C(=C(C2=CC=CC=C21)C(=O)OC)C(=O)OC)C(=O)OC,WJUUSKXVCZGLRD-UHFFFAOYSA-N,35.9
CCN1C2=CC=C(C=C2C2=C1C=CC=C2)N=CC1=CC=C(C=C1)N(=O)=O,WJXHBYJDIFCOAK-UHFFFAOYSA-N,35.0435
CCCC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl,WKBPZYKAUNRMKP-UHFFFAOYSA-N,33.58
CCCCCCCCCCCCOC1=CC=C(C=NC2=CC=C(C=C2)C(=O)OC2=CC=C(CCC)C(OC(=O)C3=CC=C(C=C3)N=CC3=CC=C(OCCCCCCCCCCCC)C=C3)=C2)C=C1,WKDORUNQNQFSKN-UHFFFAOYSA-N,63.5069
O=CC1=CC=C(CCCCCC2=CC=C(S2)C=O)S1,WKNGLDRQOXBLOG-UHFFFAOYSA-N,22.600000000000005
[H]OC(=O)c1c([H])c([H])c(O[H])c(OC([H])([H])[H])c1[H],WKOLLVMJNQIZCI-UHFFFAOYSA-N,29.167
COC1=CC=C2C=C(C=CC2=C1)[C@H](C)C(=O)OC1CCCCC1=O,WKQZZRWZBLUHTG-YTJLLHSVSA-N,27.7
[H]N(C(=O)N(OC([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c(Br)c([H])c1[H],WLFDQEVORAMCIM-UHFFFAOYSA-N,24.44
COC1=CC=C(OC(=O)C2=CC=C(C=NC3=C(Cl)C(Cl)=CC=C3)C=C2)C=C1,WLGWHJSILMZFKC-UHFFFAOYSA-N,37.0
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O,WLHQHAUOOXYABV-UHFFFAOYSA-N,54.29999999999999
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H],WLJVNTCWHIRURA-UHFFFAOYSA-N,28.44
OC(=O)CC1=CC=CC=C1,WLJVXDMOQOGPHL-UHFFFAOYSA-N,16.005000000000006
[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCC(O)=O,WLNARFZDISHUGS-MIXBDBMTSA-N,25.7581
CCCCCC1CCC(CC1)C1=CC=C(C=C1)C(=O)OC1=CC=C(CC)C=C1,WLPXTIALVPOMAH-UHFFFAOYSA-N,26.4606
C1=CC(=CNC2=CC=CC(=C2)C(=O)O)C(=O)C=C1,WLRJHSPKYPTFMC-UHFFFAOYSA-N,33.11
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,WMBWREPUVVBILR-UHFFFAOYSA-N,63.3
CCCCCCC[C@H]1CC[C@@H](CC1)C1=CC=C(C=C1)C(=O)OC1=C(C#N)C(C#N)=C(OCCCC)C=C1,WMFGXQPDVUEKPQ-SOAUALDESA-N,33.9131
CCCCCCCCOC1=CC=C(C=C1)C(=O)OC1=CC=C(CCCCCCC)C=C1,WMFRCXGMKZYWCB-UHFFFAOYSA-N,28.9726
FC(F)(F)C(F)(F)F,WMIYKQLTONQJES-UHFFFAOYSA-N,2.69
CCCC1CCC(CC1)C1CCC(CC1)C(=O)OC1=CC=CC=N1,WMLKVOPYPZBZKK-UHFFFAOYSA-N,35.6296
ClC1=C(Cl)C(Cl)=C(OC(=O)C(Cl)(Cl)Cl)C(Cl)=C1Cl,WMUFBMFZOHGUPA-UHFFFAOYSA-N,29.5
[H]C1([H])SC([H])([H])C([H])([H])C([H])([H])SC([H])([H])C([H])([H])SC([H])([H])C([H])([H])C([H])([H])SC1([H])[H],WMVHWZHZRYGGOO-UHFFFAOYSA-N,33.0
[H]SC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],WMXCDAVJEZZYLT-UHFFFAOYSA-N,2.48
COC(=O)C1=CC(=CC=C1)C(O)=O,WMZNGTSLFSJHMZ-UHFFFAOYSA-N,36.5
CC1=C(N)C(=CC=C1)C(O)=O,WNAJXPYVTFYEST-UHFFFAOYSA-N,27.3
CCC(C)C(C1=CC=C(C=C1)C(C)(C)C)C(CC)(CC)C2=CC=C(C=C2)C(C)(C)C,WNLBDFYTLIBLQU-UHFFFAOYSA-N,29.71
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H],WNLRTRBMVRJNCN-UHFFFAOYSA-N,34.757
[H]OC(=O)C([H])(Oc1c([H])c([H])c(Cl)c([H])c1C([H])([H])[H])C([H])([H])[H],WNTGYJSOUMFZEP-UHFFFAOYSA-N,26.43
[H]C1([H])OC([H])([H])C([H])([H])O1,WNXJIVFYUVYPPR-UHFFFAOYSA-N,6.57
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)Cl,WNYHOOQHJMHHQW-UHFFFAOYSA-N,11.6
C(=C/C1=CC(C=CC2=CC=NC=C2)=CC=C1)C1=CC=NC=C1,WNZDHCTWVGCEDL-UHFFFAOYSA-N,32.6469
C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,WNZGTRLARPEMIG-UHFFFAOYSA-N,23.625
C(CCCCCCCCO)CCCCCCCCO,WNZVVHVYAKZZBU-UHFFFAOYSA-N,30.8
CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC,WOPKHAQDUMDJIY-UHFFFAOYSA-N,92.0
CCCCCCCCCCC1CCCC1,WOUVLFFZQCUYOL-UHFFFAOYSA-N,33.14
[H]N(C(=O)OC([H])([H])[H])c1c([H])c([H])c(Cl)c(Cl)c1[H],WOZQBERUBLYCEG-UHFFFAOYSA-N,23.19
[H]c1c([H])c(c([H])c([H])c1C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H],WOZVHXUHUFLZGK-UHFFFAOYSA-N,33.133
CCCCCCCCOC1=CC=C(C=C1)C1=CC=C(OCC2=NC=C(C=C2)C(=O)OC(C)CCCCCC)C=C1,WPFOOKZBSHECCZ-UHFFFAOYSA-N,34.1
CCCCCCCCCCCCOCCOCCOCCOCCO,WPMWEFXCIYCJSA-UHFFFAOYSA-N,73.9
NC1=CC=C(C=C1)C1=CC=CS1,WPNWHSQJRALLBJ-UHFFFAOYSA-N,15.1
[H]C([H])(N=[N+]=[N-])N([N+]([O-])=O)C([H])([H])N([N+]([O-])=O)C([H])([H])N([N+]([O-])=O)C([H])([H])N=[N+]=[N-],WPRIDFBSTRCALS-UHFFFAOYSA-N,40.17
CN(C1=CC=CC(=C1)S(C)(=O)=O)N(=O)=O,WPTDGEQEVGLPCW-UHFFFAOYSA-N,26.1
[H]OC(=O)c1c([H])c([H])c([H])c([H])c1[H],WPYMKLBDIGXBTP-UHFFFAOYSA-N,17.555
[H]C1([H])SC([H])([H])C([H])([H])C([H])([H])S1,WQADWIOXOXRPLN-UHFFFAOYSA-N,14.4
[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],WQAQPCDUOCURKW-UHFFFAOYSA-N,10.46
CCCCCCC[C@H]1CC[C@@H](CC1)C1=CC=C(C=C1)C(=O)OC1=C(C#N)C(C#N)=C(OCCC)C=C1,WQBVKBYPEPOZOO-RQNOJGIXSA-N,39.3559
CN1C=NC(C#N)=C1C1=CN=NN1C,WQCKCXOOEQDTCD-UHFFFAOYSA-N,19.7
[H]N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])[H],WQELDIQOHGAHEM-UHFFFAOYSA-N,26.15
CCCCOC1=CC=C(C=C1)C#CC2=CC=C(C=C2)F,WQEOBOLNUAJZQI-UHFFFAOYSA-N,25.4
CCCCCCCCCCCCCCC(=O)O,WQEPLUUGTLDZJY-UHFFFAOYSA-N,43.104
OC1=CC=CC(O)=C1O,WQGWDDDVZFFDIG-UHFFFAOYSA-N,18.55
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,WQLVFSAGQJTQCK-UHFFFAOYSA-N,34.245
[H]c1c([H])c([H])c(Br)c(Br)c1[H],WQONPSCCEXUXTQ-UHFFFAOYSA-N,12.61
CCCCCOC1=CC=C(C=C1)C(=O)OC1=CC=C(CCC)C=C1,WQOVVFMMODZZEW-UHFFFAOYSA-N,28.3028
C(=C/C1=CC=CC=N1)C1=CC=C(C=CC2=NC=CC=C2)C=C1,WQOWWVOKDZZKCN-UHFFFAOYSA-N,39.3437
[H]C([H])([H])SSC([H])([H])[H],WQOXQRCZOLPYPM-UHFFFAOYSA-N,9.19
[H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],WQZGKKKJIJFFOK-UHFFFAOYSA-N,33.023
